,id,score
6267,3692,92.80999999999999
6266,2094,92.80999999999999
6265,8679,92.81
6264,8460,92.83
6263,170,92.83
6262,4294,92.84999999999998
6261,7394,92.84999999999998
6260,288,92.87
6259,6930,92.87
6258,6627,92.87
6257,4031,92.87999999999998
6256,4199,92.88999999999999
6255,4369,92.89999999999999
6254,6416,92.89999999999999
6253,205,92.90999999999998
6252,7532,92.91999999999997
6251,8295,92.91999999999999
6250,23,92.92999999999999
6249,5337,92.92999999999999
6248,6928,92.92999999999999
6247,2646,92.93
6246,6934,92.93999999999998
6245,8611,92.94999999999999
6244,4011,92.96
6243,8911,92.96999999999998
6242,7870,92.96999999999998
6241,4975,92.97999999999998
6240,4145,92.98999999999997
6239,8090,93.00999999999999
6238,2758,93.00999999999999
6237,1697,93.01
6236,5170,93.02
6235,4220,93.02999999999999
6234,1570,93.03999999999998
6233,2245,93.04999999999998
6232,791,93.05999999999999
6231,8710,93.05999999999999
6230,1174,93.06
6229,2061,93.06999999999998
6228,687,93.07999999999998
6227,5198,93.09999999999998
6226,9582,93.09999999999998
6225,1144,93.09999999999998
6224,3285,93.10999999999999
6223,5324,93.11999999999999
6222,7687,93.12999999999998
6221,249,93.14
6220,5247,93.14
6219,8388,93.15999999999998
6218,6865,93.16999999999999
6217,7779,93.18999999999998
6216,4400,93.19
6215,3034,93.19999999999997
6214,6533,93.2
6213,8145,93.21
6212,9353,93.21999999999998
6211,8442,93.22
6210,6147,93.22
6209,1450,93.22999999999998
6208,4933,93.22999999999999
6207,6920,93.23
6206,3950,93.25999999999998
6205,2971,93.25999999999999
6204,5435,93.28999999999999
6203,8315,93.3
6202,7819,93.30999999999999
6201,7981,93.31999999999998
6200,5290,93.31999999999998
6199,722,93.31999999999998
6198,6009,93.35
6197,3143,93.35999999999999
6196,639,93.35999999999999
6195,7399,93.36
6194,7815,93.36
6193,8205,93.36999999999999
6192,4263,93.37
6191,8545,93.37999999999998
6190,3956,93.38999999999999
6189,5700,93.38999999999999
6188,3484,93.39
6187,3979,93.39999999999999
6186,4507,93.41999999999999
6185,1791,93.42
6184,5585,93.42999999999999
6183,2099,93.42999999999999
6182,6354,93.43999999999997
6181,4450,93.43999999999997
6180,1108,93.43999999999998
6179,1683,93.43999999999998
6178,1155,93.44999999999999
6177,2769,93.44999999999999
6176,3374,93.45
6175,2936,93.46
6174,5090,93.47999999999999
6173,6391,93.49
6172,2800,93.49000000000001
6171,1615,93.5
6170,8322,93.5
6169,2151,93.50999999999998
6168,9739,93.50999999999999
6167,725,93.51999999999998
6166,750,93.52999999999999
6165,5519,93.52999999999999
6164,1101,93.53
6163,6977,93.53999999999998
6162,8271,93.53999999999998
6161,2213,93.56
6160,9439,93.60999999999999
6159,5626,93.61
6158,2055,93.63
6157,203,93.63999999999999
6156,6900,93.64999999999999
6155,9424,93.65999999999998
6154,8283,93.66
6153,2378,93.66
6152,6378,93.67
6151,3566,93.67000000000002
6150,1418,93.67999999999999
6149,7022,93.68999999999998
6148,7978,93.71
6147,3748,93.72
6146,6160,93.72999999999999
6145,9724,93.73999999999998
6144,4072,93.74
6143,7098,93.76999999999998
6142,9596,93.77
6141,2778,93.77999999999999
6140,3722,93.78999999999999
6139,3935,93.79999999999998
6138,5367,93.8
6137,4052,93.80999999999999
6136,6022,93.80999999999999
6135,4180,93.80999999999999
6134,1794,93.80999999999999
6133,8590,93.82999999999998
6132,5571,93.82999999999998
6131,8812,93.84999999999997
6130,1284,93.85
6129,5556,93.86
6128,4907,93.86999999999999
6127,8046,93.87
6126,5179,93.89
6125,5620,93.90999999999998
6124,2106,93.91999999999999
6123,1224,93.91999999999999
6122,4142,93.91999999999999
6121,4605,93.92
6120,6308,93.92999999999999
6119,4587,93.92999999999999
6118,5932,93.93999999999998
6117,683,93.94
6116,1769,93.94999999999997
6115,541,93.97
6114,6446,93.97999999999999
6113,701,93.97999999999999
6112,8735,93.98999999999998
6111,6082,93.99999999999999
6110,9285,94.01999999999998
6109,8490,94.02999999999999
6108,4744,94.03999999999998
6107,9394,94.04
6106,2907,94.04999999999998
6105,9169,94.06
6104,259,94.07000000000001
6103,6008,94.08999999999999
6102,2211,94.1
6101,8257,94.10999999999999
6100,6531,94.13000000000001
6099,9465,94.13999999999999
6098,8270,94.13999999999999
6097,4782,94.14
6096,9002,94.14
6095,3373,94.14
6094,4742,94.14999999999998
6093,5233,94.14999999999999
6092,5275,94.14999999999999
6091,626,94.15
6090,6642,94.15999999999998
6089,3727,94.16
6088,3035,94.17999999999999
6087,1014,94.19999999999997
6086,9837,94.21
6085,1336,94.22999999999999
6084,7705,94.24999999999999
6083,3721,94.24999999999999
6082,3376,94.25999999999998
6081,5218,94.25999999999999
6080,312,94.25999999999999
6079,3867,94.26999999999998
6078,4534,94.27
6077,853,94.28999999999998
6076,2045,94.28999999999999
6075,3728,94.3
6074,4878,94.30999999999999
6073,7513,94.30999999999999
6072,1309,94.31
6071,6990,94.31999999999998
6070,2241,94.32
6069,2035,94.33999999999999
6068,9652,94.33999999999999
6067,7248,94.33999999999999
6066,1331,94.34999999999998
6065,2998,94.36999999999998
6064,636,94.36999999999999
6063,8031,94.38999999999999
6062,7747,94.39999999999999
6061,2934,94.40999999999998
6060,3663,94.40999999999998
6059,7488,94.41999999999999
6058,8878,94.42999999999999
6057,8393,94.42999999999999
6056,7230,94.43999999999998
6055,9518,94.44
6054,5685,94.45999999999998
6053,4375,94.46
6052,2069,94.46999999999997
6051,9099,94.47
6050,2437,94.47
6049,482,94.47999999999999
6048,9904,94.49
6047,1921,94.49000000000001
6046,4212,94.49000000000001
6045,9697,94.5
6044,9521,94.50999999999998
6043,9548,94.51
6042,7268,94.52
6041,4643,94.52999999999997
6040,6654,94.53999999999998
6039,5975,94.53999999999999
6038,2470,94.55
6037,4403,94.56
6036,3180,94.57
6035,5939,94.57
6034,2500,94.57999999999998
6033,8383,94.58
6032,6013,94.59999999999998
6031,9681,94.60999999999999
6030,2764,94.61999999999999
6029,2341,94.63999999999999
6028,8159,94.63999999999999
6027,3045,94.64
6026,4138,94.65999999999998
6025,3199,94.65999999999998
6024,3181,94.65999999999998
6023,5365,94.66
6022,5877,94.66999999999999
6021,2051,94.66999999999999
6020,4888,94.67999999999999
6019,9732,94.67999999999999
6018,7922,94.67999999999999
6017,7639,94.68999999999998
6016,8297,94.68999999999998
6015,5078,94.7
6014,5886,94.71999999999998
6013,4592,94.71999999999998
6012,9252,94.72999999999999
6011,8362,94.73999999999998
6010,4242,94.73999999999998
6009,3390,94.74
6008,3171,94.75
6007,1401,94.75999999999998
6006,7215,94.77999999999997
6005,2139,94.77999999999999
6004,497,94.79999999999998
6003,302,94.80999999999997
6002,2580,94.81999999999998
6001,770,94.81999999999998
6000,3590,94.82999999999998
5999,5140,94.83000000000001
5998,1833,94.83999999999999
5997,4062,94.83999999999999
5996,5225,94.84999999999998
5995,6445,94.85
5994,3336,94.85999999999997
5993,4155,94.86999999999998
5992,3223,94.87999999999998
5991,3122,94.91999999999999
5990,6409,94.91999999999999
5989,5535,94.92999999999999
5988,8136,94.97999999999998
5987,2636,94.97999999999999
5986,2023,94.98999999999998
5985,1602,94.99
5984,2261,94.99999999999999
5983,3152,94.99999999999999
5982,4694,94.99999999999999
5981,6467,95.00999999999998
5980,2803,95.02999999999999
5979,6679,95.03999999999999
5978,1901,95.04999999999998
5977,5369,95.04999999999998
5976,5907,95.05
5975,4348,95.05999999999999
5974,1889,95.06999999999998
5973,2796,95.07
5972,8914,95.07
5971,8879,95.07999999999998
5970,9490,95.08999999999997
5969,4312,95.08999999999999
5968,9315,95.09999999999998
5967,3309,95.09999999999998
5966,8728,95.1
5965,9914,95.10999999999999
5964,8232,95.10999999999999
5963,6343,95.11999999999998
5962,8960,95.11999999999999
5961,7393,95.14999999999999
5960,7144,95.14999999999999
5959,877,95.15999999999998
5958,3066,95.15999999999998
5957,2830,95.16
5956,4095,95.16999999999997
5955,5542,95.16999999999999
5954,9860,95.17000000000002
5953,2464,95.17999999999998
5952,395,95.19999999999997
5951,3708,95.22999999999998
5950,1518,95.22999999999999
5949,9917,95.23999999999998
5948,136,95.23999999999998
5947,8199,95.27999999999999
5946,7493,95.30999999999999
5945,4028,95.32999999999998
5944,1310,95.32999999999998
5943,5380,95.33999999999999
5942,1987,95.34999999999998
5941,4553,95.34999999999998
5940,8845,95.35
5939,6675,95.35999999999999
5938,7429,95.36999999999998
5937,210,95.36999999999998
5936,5833,95.36999999999998
5935,9531,95.36999999999998
5934,977,95.37999999999998
5933,7483,95.37999999999998
5932,4479,95.38
5931,1338,95.40999999999998
5930,6447,95.40999999999998
5929,9755,95.41999999999997
5928,8509,95.42999999999998
5927,1406,95.42999999999999
5926,2289,95.44999999999999
5925,6228,95.46
5924,6168,95.46
5923,1319,95.47999999999998
5922,3834,95.48
5921,9885,95.48999999999998
5920,5074,95.49999999999999
5919,9017,95.51999999999998
5918,4950,95.52
5917,1366,95.52000000000001
5916,2876,95.54999999999997
5915,9842,95.55
5914,2302,95.55999999999999
5913,5308,95.55999999999999
5912,6918,95.55999999999999
5911,9879,95.57
5910,7595,95.57
5909,3639,95.57000000000001
5908,319,95.57999999999998
5907,1268,95.57999999999998
5906,4892,95.6
5905,8559,95.60999999999999
5904,9045,95.60999999999999
5903,275,95.61999999999998
5902,4952,95.61999999999999
5901,8591,95.62999999999998
5900,8142,95.63999999999999
5899,946,95.64
5898,1641,95.65
5897,9765,95.65999999999997
5896,8754,95.66999999999997
5895,5856,95.66999999999999
5894,8482,95.67999999999999
5893,3310,95.68
5892,5390,95.68
5891,5128,95.68999999999997
5890,7597,95.68999999999998
5889,3792,95.68999999999998
5888,9466,95.69999999999999
5887,7551,95.7
5886,538,95.71999999999997
5885,4673,95.71999999999998
5884,776,95.72999999999998
5883,6361,95.72999999999999
5882,9376,95.74999999999999
5881,9620,95.74999999999999
5880,8249,95.74999999999999
5879,8602,95.75999999999998
5878,2442,95.75999999999998
5877,4051,95.77999999999999
5876,9476,95.78
5875,1019,95.78999999999998
5874,7280,95.80999999999999
5873,7744,95.81999999999998
5872,3750,95.82
5871,2675,95.82999999999998
5870,2517,95.82999999999998
5869,4206,95.83999999999999
5868,1339,95.84999999999998
5867,2433,95.85
5866,4939,95.85999999999999
5865,4797,95.88
5864,5171,95.88000000000001
5863,5020,95.88999999999999
5862,4824,95.88999999999999
5861,9478,95.91999999999997
5860,4671,95.92
5859,7625,95.92000000000002
5858,3529,95.92999999999998
5857,2617,95.93999999999998
5856,8855,95.93999999999998
5855,5979,95.94000000000001
5854,9872,95.94999999999999
5853,6136,95.96
5852,8004,95.96999999999998
5851,5305,95.97
5850,1983,95.97999999999999
5849,4679,95.98999999999998
5848,4453,95.99
5847,3018,96.00999999999999
5846,4491,96.00999999999999
5845,873,96.00999999999999
5844,4311,96.01999999999998
5843,1244,96.03
5842,8504,96.03
5841,7969,96.03999999999998
5840,8314,96.03999999999999
5839,1454,96.03999999999999
5838,9468,96.04999999999998
5837,4434,96.05999999999997
5836,9638,96.05999999999997
5835,1892,96.06
5834,8066,96.07999999999998
5833,3537,96.08
5832,1142,96.10999999999997
5831,9972,96.10999999999999
5830,5126,96.11
5829,1768,96.11999999999999
5828,7950,96.11999999999999
5827,2785,96.11999999999999
5826,3040,96.11999999999999
5825,7991,96.12
5824,8093,96.14
5823,8332,96.14999999999998
5822,3031,96.16999999999999
5821,2937,96.17999999999998
5820,2129,96.17999999999998
5819,8174,96.18999999999998
5818,9267,96.19000000000001
5817,9372,96.21000000000001
5816,9605,96.21000000000001
5815,876,96.22999999999999
5814,3741,96.22999999999999
5813,2578,96.23
5812,9821,96.24999999999997
5811,1299,96.29999999999998
5810,1835,96.29999999999998
5809,7431,96.3
5808,7546,96.30999999999999
5807,292,96.31999999999998
5806,7614,96.33
5805,1008,96.34999999999997
5804,3020,96.35999999999999
5803,5703,96.35999999999999
5802,4504,96.36999999999998
5801,8962,96.38
5800,2260,96.38
5799,2008,96.38999999999999
5798,115,96.38999999999999
5797,6880,96.38999999999999
5796,7122,96.39999999999999
5795,7772,96.39999999999999
5794,7540,96.41
5793,3975,96.41999999999999
5792,5661,96.42999999999998
5791,940,96.43999999999998
5790,7702,96.43999999999998
5789,5594,96.44
5788,9695,96.46
5787,5231,96.47999999999998
5786,5289,96.49
5785,8494,96.49999999999997
5784,3990,96.5
5783,5382,96.50999999999998
5782,9294,96.50999999999999
5781,2255,96.50999999999999
5780,7924,96.50999999999999
5779,6423,96.50999999999999
5778,4271,96.51
5777,3203,96.51999999999998
5776,7983,96.51999999999998
5775,393,96.52
5774,2178,96.52
5773,5162,96.53
5772,5830,96.55
5771,6547,96.55999999999999
5770,9458,96.55999999999999
5769,8885,96.55999999999999
5768,8773,96.58
5767,8052,96.58999999999999
5766,6699,96.59999999999998
5765,5850,96.6
5764,6318,96.63
5763,9253,96.63
5762,3397,96.63999999999997
5761,3602,96.63999999999997
5760,6246,96.64
5759,6750,96.64
5758,5040,96.66999999999997
5757,8922,96.66999999999999
5756,8982,96.68
5755,6868,96.68999999999998
5754,2662,96.68999999999998
5753,2963,96.69999999999997
5752,6401,96.69999999999997
5751,2212,96.69999999999997
5750,8737,96.71
5749,4538,96.71
5748,4646,96.72
5747,1709,96.72999999999999
5746,6899,96.74
5745,3019,96.75
5744,7838,96.75
5743,5912,96.76
5742,6732,96.77
5741,7896,96.78999999999999
5740,8517,96.78999999999999
5739,9444,96.80999999999999
5738,5962,96.82999999999998
5737,3652,96.83999999999997
5736,258,96.83999999999999
5735,124,96.85
5734,6882,96.86999999999998
5733,9795,96.87
5732,7006,96.87999999999998
5731,6394,96.88999999999999
5730,6623,96.89999999999999
5729,9260,96.89999999999999
5728,6606,96.90999999999998
5727,696,96.90999999999998
5726,8646,96.90999999999998
5725,9940,96.90999999999998
5724,1841,96.92999999999998
5723,2100,96.92999999999998
5722,6241,96.93
5721,2990,96.94
5720,9744,96.96999999999997
5719,3689,96.97999999999998
5718,5619,96.97999999999999
5717,7119,96.97999999999999
5716,2648,96.98999999999998
5715,6205,96.98999999999998
5714,9273,96.99
5713,7812,96.99999999999999
5712,6439,97.04999999999998
5711,8615,97.09
5710,6540,97.09
5709,6696,97.10999999999997
5708,3391,97.10999999999999
5707,5334,97.11999999999999
5706,3569,97.12999999999998
5705,1233,97.12999999999998
5704,5789,97.13999999999999
5703,7579,97.14999999999998
5702,2349,97.16999999999999
5701,9239,97.17
5700,3146,97.18999999999998
5699,2735,97.19999999999997
5698,4911,97.19999999999997
5697,4266,97.19999999999999
5696,4942,97.21
5695,4714,97.21999999999997
5694,7668,97.23
5693,8859,97.23
5692,1888,97.23999999999998
5691,5688,97.24999999999999
5690,5117,97.25999999999998
5689,1276,97.25999999999998
5688,1298,97.25999999999999
5687,795,97.26999999999998
5686,1571,97.27999999999999
5685,9089,97.30999999999999
5684,7330,97.31
5683,8275,97.31999999999998
5682,5097,97.32999999999997
5681,7116,97.32999999999997
5680,5801,97.32999999999997
5679,4126,97.32999999999998
5678,1649,97.34
5677,9281,97.35
5676,9722,97.35
5675,2296,97.36999999999999
5674,5032,97.37999999999998
5673,7840,97.37999999999998
5672,7442,97.37999999999998
5671,120,97.38
5670,9923,97.39
5669,9850,97.4
5668,2689,97.42
5667,5106,97.42999999999999
5666,3147,97.44
5665,2736,97.44999999999999
5664,1330,97.45
5663,5499,97.46000000000001
5662,8330,97.46999999999997
5661,134,97.47
5660,4488,97.5
5659,5805,97.5
5658,4370,97.52
5657,3678,97.52999999999997
5656,6223,97.53999999999998
5655,6936,97.53999999999998
5654,8262,97.55999999999997
5653,9691,97.55999999999997
5652,8097,97.57999999999997
5651,3080,97.58
5650,664,97.59
5649,5496,97.59
5648,1978,97.59
5647,3903,97.59999999999998
5646,6604,97.59999999999998
5645,5738,97.62999999999997
5644,3149,97.63999999999997
5643,9309,97.63999999999997
5642,3879,97.63999999999997
5641,7159,97.63999999999999
5640,6066,97.63999999999999
5639,2607,97.64999999999999
5638,3343,97.66999999999999
5637,6330,97.67999999999999
5636,8626,97.68999999999998
5635,9076,97.69999999999999
5634,5518,97.70999999999998
5633,981,97.70999999999998
5632,3626,97.71
5631,6851,97.72
5630,3679,97.72
5629,1421,97.72
5628,3291,97.72
5627,3394,97.72999999999999
5626,4411,97.73999999999998
5625,7275,97.74
5624,6684,97.74
5623,9687,97.74
5622,8837,97.74999999999999
5621,3056,97.74999999999999
5620,4247,97.74999999999999
5619,8109,97.75999999999999
5618,8277,97.75999999999999
5617,5144,97.76
5616,5565,97.76999999999997
5615,4964,97.77999999999999
5614,7918,97.78999999999998
5613,579,97.79999999999998
5612,5968,97.80000000000001
5611,5715,97.82
5610,9640,97.82999999999998
5609,6038,97.82999999999998
5608,9915,97.83999999999999
5607,9887,97.83999999999999
5606,1645,97.87999999999997
5605,5982,97.87999999999998
5604,5537,97.87999999999998
5603,2544,97.88
5602,9421,97.88
5601,459,97.88
5600,9411,97.88999999999997
5599,6390,97.88999999999997
5598,5606,97.91
5597,5028,97.91999999999999
5596,3117,97.92999999999998
5595,1932,97.92999999999999
5594,5955,97.93999999999997
5593,3008,97.94
5592,4985,97.94
5591,2474,97.94999999999999
5590,996,97.99
5589,2168,97.99
5588,3561,98.00999999999999
5587,1241,98.00999999999999
5586,1005,98.01
5585,2817,98.01999999999998
5584,9118,98.03
5583,9146,98.03999999999999
5582,3506,98.04
5581,2999,98.05999999999999
5580,9138,98.05999999999999
5579,7858,98.06
5578,3433,98.07
5577,9059,98.07
5576,2612,98.1
5575,1940,98.11999999999996
5574,6503,98.11999999999998
5573,5035,98.11999999999999
5572,4102,98.11999999999999
5571,2443,98.14999999999999
5570,627,98.15
5569,4834,98.15999999999998
5568,4377,98.16999999999997
5567,9060,98.16999999999999
5566,1484,98.21
5565,2006,98.21000000000001
5564,9981,98.21999999999997
5563,1879,98.21999999999998
5562,5459,98.22
5561,7072,98.22
5560,5564,98.22999999999998
5559,5781,98.22999999999999
5558,6086,98.23
5557,9728,98.24
5556,7605,98.24
5555,3820,98.25999999999999
5554,41,98.26999999999998
5553,8064,98.27
5552,7469,98.32
5551,9180,98.32000000000001
5550,8979,98.35999999999999
5549,4497,98.36
5548,1890,98.36
5547,1997,98.36999999999999
5546,6757,98.39999999999996
5545,2136,98.39999999999999
5544,5842,98.42999999999999
5543,3453,98.43999999999998
5542,767,98.46999999999997
5541,9863,98.47
5540,7143,98.47000000000001
5539,9562,98.47999999999999
5538,8446,98.48
5537,5341,98.49999999999999
5536,7489,98.50999999999999
5535,6951,98.52
5534,1056,98.52999999999999
5533,7045,98.53
5532,2868,98.53999999999999
5531,2683,98.55999999999999
5530,6522,98.55999999999999
5529,3202,98.58999999999999
5528,1919,98.58999999999999
5527,4440,98.58999999999999
5526,8874,98.6
5525,3538,98.60999999999999
5524,8782,98.60999999999999
5523,7570,98.60999999999999
5522,3145,98.62999999999998
5521,3790,98.63
5520,8580,98.64
5519,2004,98.64
5518,9793,98.64999999999999
5517,5733,98.65999999999998
5516,4973,98.67999999999999
5515,8594,98.68999999999998
5514,6043,98.69
5513,6101,98.70999999999998
5512,4047,98.71999999999997
5511,5873,98.72999999999998
5510,9494,98.75
5509,5161,98.75
5508,8189,98.75999999999999
5507,890,98.77
5506,3473,98.78999999999998
